"","match_id","league","match_date","home_team","home_score","away_team","away_score","avg_odds_home_win","avg_odds_draw","avg_odds_away_win","max_odds_home_win","max_odds_draw","max_odds_away_win","top_bookie_home_win","top_bookie_draw","top_bookie_away_win","n_odds_home_win","n_odds_draw","n_odds_away_win"
"395845",764915,"USA: MLS","2014-04-17","New York Red Bulls",2,"Philadelphia Union",1,1.8527,3.3935,4.0269,1.91,3.78,4.38,"BetVictor","Pinnacle Sports","Pinnacle Sports",26,26,26
"396524",765880,"USA: MLS","2014-04-19","Chicago Fire",1,"New England Revoluti",1,1.8973,3.3658,3.8831,2,3.67,4.38,"Interwetten","Pinnacle Sports","Pinnacle Sports",26,26,26
"396525",765881,"USA: MLS","2014-04-19","Philadelphia Union",0,"Houston Dynamo",0,2.1662,3.2485,3.205,2.34,3.44,3.4,"Pinnacle Sports","Pinnacle Sports","bet365",26,26,26
"396809",766305,"USA: MLS","2014-04-20","Colorado Rapids",0,"San Jose Earthquakes",0,1.924,3.374,3.768,2.05,3.62,4.38,"DOXXbet","Pinnacle Sports","Pinnacle Sports",25,25,25
"396810",766306,"USA: MLS","2014-04-20","Vancouver Whitecaps",2,"Los Angeles Galaxy",2,2.8731,3.1623,2.3838,3,3.31,2.59,"888sport","Pinnacle Sports","Pinnacle Sports",26,26,26
"396811",766307,"USA: MLS","2014-04-20","Columbus Crew",1,"DC United",1,1.6588,3.6508,4.8742,1.75,3.9,5.63,"Coral","BetVictor","Pinnacle Sports",26,26,26
"396812",766308,"USA: MLS","2014-04-20","FC Dallas",2,"Toronto FC",1,1.9248,3.3288,3.7776,2,3.58,4.1,"BetVictor","Pinnacle Sports","Pinnacle Sports",25,25,25
"396813",766309,"USA: MLS","2014-04-20","Sporting Kansas City",4,"Montreal Impact",0,1.5212,3.794,6.264,1.67,4.27,7.67,"Coral","Pinnacle Sports","Pinnacle Sports",25,25,25
"396814",766310,"USA: MLS","2014-04-20","Real Salt Lake",1,"Portland Timbers",0,1.992,3.316,3.5704,2.1,3.5,3.88,"BetVictor","bet365","Pinnacle Sports",25,25,25
"396815",766311,"USA: MLS","2014-04-20","Chivas USA",1,"Seattle Sounders",2,3.7208,3.3838,1.9273,4,3.71,2.01,"bet365","Pinnacle Sports","188BET",26,26,26
"397490",767134,"USA: MLS","2014-04-24","New York Red Bulls",4,"Houston Dynamo",0,1.6426,3.6615,4.9656,1.73,4.19,5.5,"William Hill","Pinnacle Sports","bet365",27,27,27
"398260",768142,"USA: MLS","2014-04-26","Montreal Impact",1,"Philadelphia Union",0,2.0346,3.3181,3.4342,2.23,3.55,3.75,"12BET","Pinnacle Sports","Betsson",26,26,26
"398261",768143,"USA: MLS","2014-04-26","Seattle Sounders",4,"Colorado Rapids",1,1.685,3.5962,4.7023,1.75,3.83,5.25,"BetVictor","Pinnacle Sports","Pinnacle Sports",26,26,26
"398838",769078,"USA: MLS","2014-04-27","DC United",4,"FC Dallas",1,2.4508,3.2308,2.7419,2.6,3.5,2.95,"188BET","BetVictor","Titanbet",26,26,26
"398839",769079,"USA: MLS","2014-04-27","Columbus Crew",1,"New York Red Bulls",1,2.2608,3.2342,3.0358,2.39,3.48,3.2,"Pinnacle Sports","Pinnacle Sports","BetVictor",24,24,24
"398840",769080,"USA: MLS","2014-04-27","New England Revoluti",2,"Sporting Kansas City",0,3.1196,3.1319,2.2785,3.54,3.29,2.5,"Pinnacle Sports","Pinnacle Sports","Interwetten",26,26,26
"398841",769081,"USA: MLS","2014-04-27","Real Salt Lake",2,"Vancouver Whitecaps",2,1.7281,3.4865,4.6131,1.8,3.78,5.55,"myBet","Pinnacle Sports","Pinnacle Sports",26,26,26
"398842",769082,"USA: MLS","2014-04-27","San Jose Earthquakes",1,"Chivas USA",0,1.5365,4.0223,5.5177,1.66,4.33,6.5,"Pinnacle Sports","Sportingbet","Interwetten",26,26,26
"398843",769083,"USA: MLS","2014-04-27","Houston Dynamo",1,"Portland Timbers",1,2.3833,3.2056,2.8537,2.55,3.41,3.1,"BetVictor","Pinnacle Sports","Interwetten",27,27,27
"399967",770605,"USA: MLS","2014-05-03","Toronto FC",1,"New England Revoluti",2,1.8758,3.2927,4.0546,2,3.5,4.8,"Interwetten","bet365","Pinnacle Sports",26,26,26
"400459",771501,"USA: MLS","2014-05-04","Vancouver Whitecaps",3,"San Jose Earthquakes",2,1.9533,3.3026,3.7504,2.02,3.45,4.19,"Pinnacle Sports","Titanbet","Pinnacle Sports",27,27,27
"400460",771502,"USA: MLS","2014-05-04","Chicago Fire",2,"Real Salt Lake",3,2.2904,3.2422,2.9789,2.5,3.43,3.37,"Interwetten","Pinnacle Sports","Pinnacle Sports",27,27,27
"400461",771503,"USA: MLS","2014-05-04","Colorado Rapids",1,"Los Angeles Galaxy",0,3.0289,3.26,2.2663,3.4,3.5,2.55,"10Bet","10Bet","Interwetten",27,27,27
"400462",771504,"USA: MLS","2014-05-04","Seattle Sounders",2,"Philadelphia Union",1,1.5426,3.8552,5.713,1.62,4.54,7,"Coral","Pinnacle Sports","bet365",27,27,27
"400463",771505,"USA: MLS","2014-05-04","Chivas USA",1,"Houston Dynamo",4,2.7096,3.1841,2.4989,3,3.3,2.63,"Pinnacle Sports","888sport","Pinnacle Sports",27,27,27
"400464",771506,"USA: MLS","2014-05-04","Portland Timbers",3,"DC United",2,1.6963,3.6289,4.6744,1.93,3.88,5.6,"188BET","Pinnacle Sports","SBOBET",27,27,27
"400465",771507,"USA: MLS","2014-05-04","FC Dallas",0,"New York Red Bulls",1,2.4127,3.2954,2.7462,2.55,3.79,2.88,"Betway","Pinnacle Sports","Coral",26,26,26
"400466",771508,"USA: MLS","2014-05-04","Sporting Kansas City",2,"Columbus Crew",0,1.5926,3.6619,5.4844,1.65,4.03,6.7,"Betway","Pinnacle Sports","Pinnacle Sports",27,27,27
"400935",772142,"USA: MLS","2014-05-08","Houston Dynamo",1,"Columbus Crew",0,2.01,3.3604,3.483,2.2,3.6,3.75,"188BET","888sport","Coral",27,27,27
"400936",772143,"USA: MLS","2014-05-08","Seattle Sounders",2,"FC Dallas",1,1.5211,3.9548,5.7952,1.6,4.33,6.66,"Interwetten","Pinnacle Sports","Pinnacle Sports",27,27,27
"400937",772144,"USA: MLS","2014-05-08","San Jose Earthquakes",0,"Colorado Rapids",0,2.0248,3.3004,3.5204,2.13,3.46,3.8,"Pinnacle Sports","Pinnacle Sports","William Hill",25,25,25
"401541",772980,"USA: MLS","2014-05-10","Montreal Impact",0,"Sporting Kansas City",3,3.3096,3.2576,2.1108,3.82,3.49,2.3,"Pinnacle Sports","Pinnacle Sports","Betway",25,25,25
"401542",772981,"USA: MLS","2014-05-10","Philadelphia Union",0,"DC United",1,1.946,3.314,3.7344,2.04,3.5,4,"Pinnacle Sports","bet365","bet365",25,25,25
"401991",773746,"USA: MLS","2014-05-11","New York Red Bulls",4,"Chicago Fire",5,1.6358,3.7388,4.9265,1.7,4.27,5.5,"Betsson","Pinnacle Sports","Coral",26,26,26
"401992",773747,"USA: MLS","2014-05-11","Columbus Crew",0,"Vancouver Whitecaps",1,2.0523,3.32,3.4154,2.15,3.5,3.75,"BetVictor","888sport","Coral",26,26,26
"401993",773748,"USA: MLS","2014-05-11","San Jose Earthquakes",2,"FC Dallas",1,2.0131,3.3188,3.5423,2.2,3.5,4,"bet365","BetVictor","William Hill",26,26,26
"401994",773749,"USA: MLS","2014-05-11","Portland Timbers",1,"Los Angeles Galaxy",1,2.7088,3.2392,2.4712,2.9,3.46,2.68,"10Bet","Pinnacle Sports","Pinnacle Sports",26,26,26
"401995",773750,"USA: MLS","2014-05-11","Colorado Rapids",1,"Chivas USA",3,1.5592,3.8615,5.5554,1.66,4.27,7,"Pinnacle Sports","Pinnacle Sports","Interwetten",26,26,26
"402091",773862,"USA: MLS","2014-05-12","New England Revoluti",5,"Seattle Sounders",0,2.5769,3.2331,2.5992,2.7,3.41,2.88,"Betsson","Pinnacle Sports","Pinnacle Sports",26,26,26
"402092",773863,"USA: MLS","2014-05-12","Houston Dynamo",2,"Real Salt Lake",5,2.4873,3.2431,2.6923,2.71,3.47,2.9,"Pinnacle Sports","Pinnacle Sports","William Hill",26,26,26
"402375",774288,"USA: MLS","2014-05-15","Sporting Kansas City",1,"Philadelphia Union",2,1.4944,3.8904,6.2948,1.58,4.23,7,"SBOBET","Pinnacle Sports","888sport",27,27,27
"402956",775102,"USA: MLS","2014-05-17","Toronto FC",2,"New York Red Bulls",0,2.3919,3.1833,2.8289,2.55,3.3,3.09,"Pinnacle Sports","bet365","Pinnacle Sports",27,27,27
"403295",775609,"USA: MLS","2014-05-18","DC United",1,"Montreal Impact",1,1.9196,3.3471,3.8068,2.02,3.55,4.1,"12BET","Pinnacle Sports","BetVictor",28,28,28
"403296",775610,"USA: MLS","2014-05-18","Philadelphia Union",3,"New England Revoluti",5,2.2954,3.1775,3.0079,2.5,3.38,3.2,"BetVictor","Pinnacle Sports","Tipico",28,28,28
"403297",775611,"USA: MLS","2014-05-18","FC Dallas",1,"Chivas USA",1,1.6811,3.7118,4.5786,1.76,4.02,5,"Pinnacle Sports","Pinnacle Sports","bet365",28,28,28
"403298",775612,"USA: MLS","2014-05-18","Houston Dynamo",1,"Los Angeles Galaxy",0,3.145,3.2254,2.1904,3.56,3.45,2.26,"Pinnacle Sports","Pinnacle Sports","12BET",28,28,28
"403299",775613,"USA: MLS","2014-05-18","Real Salt Lake",2,"Colorado Rapids",1,1.9343,3.3775,3.7268,2.1,3.61,4.4,"William Hill","Pinnacle Sports","Interwetten",28,28,28
"403300",775614,"USA: MLS","2014-05-18","Seattle Sounders",1,"San Jose Earthquakes",0,1.4954,3.9625,6.2261,1.6,4.69,7.5,"Interwetten","Pinnacle Sports","bet365",28,28,28
"403301",775615,"USA: MLS","2014-05-18","Portland Timbers",3,"Columbus Crew",3,1.8725,3.3296,4.0271,1.95,3.68,4.4,"BetVictor","Pinnacle Sports","William Hill",28,28,28
"403302",775616,"USA: MLS","2014-05-18","Chicago Fire",2,"Sporting Kansas City",1,2.4064,3.2361,2.7854,2.62,3.49,3.09,"Coral","Pinnacle Sports","Pinnacle Sports",28,28,28
"403650",776098,"USA: MLS","2014-05-22","DC United",2,"Houston Dynamo",0,1.9807,3.325,3.5846,2.1,3.64,4.11,"Interwetten","Pinnacle Sports","Pinnacle Sports",28,28,28
"403651",776099,"USA: MLS","2014-05-22","Los Angeles Galaxy",2,"FC Dallas",1,1.4275,4.265,6.7521,1.5,4.82,7.5,"Betway","Pinnacle Sports","BetVictor",28,28,28
"404134",776805,"USA: MLS","2014-05-24","Sporting Kansas City",2,"Toronto FC",2,1.7557,3.4625,4.4825,2,3.6,5.5,"SBOBET","888sport","Coral",28,28,28
"404459",777252,"USA: MLS","2014-05-25","New York Red Bulls",1,"Portland Timbers",2,1.9007,3.5525,3.6193,2.05,3.85,4.06,"DOXXbet","Pinnacle Sports","Pinnacle Sports",28,28,28
"404460",777253,"USA: MLS","2014-05-25","Vancouver Whitecaps",2,"Seattle Sounders",2,2.0543,3.2757,3.48,2.35,3.59,4.22,"myBet","Pinnacle Sports","ComeOn",28,28,28
"404461",777254,"USA: MLS","2014-05-25","Columbus Crew",2,"Chicago Fire",0,2.2386,3.2639,3.03,2.38,3.5,3.23,"BetVictor","Pinnacle Sports","Pinnacle Sports",28,28,28
"404462",777255,"USA: MLS","2014-05-25","New England Revoluti",2,"DC United",1,1.8932,3.4532,3.7914,2.03,3.68,4.3,"Pinnacle Sports","Pinnacle Sports","Interwetten",28,28,28
"404463",777256,"USA: MLS","2014-05-25","Colorado Rapids",4,"Montreal Impact",1,1.7871,3.5146,4.1814,1.87,3.75,4.67,"12BET","Pinnacle Sports","Pinnacle Sports",28,28,28
"404464",777257,"USA: MLS","2014-05-25","Real Salt Lake",0,"FC Dallas",0,1.6532,3.7382,4.7268,1.75,4.15,5.5,"SBOBET","Pinnacle Sports","Coral",28,28,28
"404537",777360,"USA: MLS","2014-05-26","Los Angeles Galaxy",4,"Philadelphia Union",1,1.4357,4.1932,6.6886,1.5,5.07,8,"Betway","Pinnacle Sports","BetVictor",28,28,28
"404538",777361,"USA: MLS","2014-05-26","San Jose Earthquakes",3,"Houston Dynamo",0,2.3111,3.2007,2.9743,2.51,3.5,3.4,"Pinnacle Sports","Pinnacle Sports","Coral",28,28,28
"404718",777605,"USA: MLS","2014-05-28","Sporting Kansas City",1,"New York Red Bulls",1,1.7868,3.5079,4.2079,2,3.85,5,"Interwetten","Pinnacle Sports","BetVictor",28,28,28
"404803",777722,"USA: MLS","2014-05-29","Chivas USA",0,"Portland Timbers",2,2.5646,3.2168,2.6011,2.71,3.49,2.8,"Pinnacle Sports","Pinnacle Sports","bet365",28,28,28
"405128",778195,"USA: MLS","2014-05-31","Seattle Sounders",4,"Real Salt Lake",0,1.7993,3.465,4.1679,1.86,3.78,4.86,"SBOBET","Pinnacle Sports","Pinnacle Sports",28,28,28
"405129",778196,"USA: MLS","2014-05-31","Toronto FC",3,"Columbus Crew",2,2.0004,3.2786,3.6025,2.17,3.58,4,"12BET","Pinnacle Sports","bwin",28,28,28
"405405",778584,"USA: MLS","2014-06-01","DC United",1,"Sporting Kansas City",0,2.7119,3.1244,2.5319,3.01,3.25,2.7,"Pinnacle Sports","888sport","Paddy Power",27,27,27
"405406",778585,"USA: MLS","2014-06-01","Montreal Impact",2,"New England Revoluti",0,2.4963,3.2622,2.6504,2.62,3.45,2.85,"Coral","Pinnacle Sports","188BET",27,27,27
"405407",778586,"USA: MLS","2014-06-01","FC Dallas",1,"San Jose Earthquakes",2,1.9041,3.3793,3.8181,1.96,3.68,4.21,"Betsson","Pinnacle Sports","Pinnacle Sports",27,27,27
"405408",778587,"USA: MLS","2014-06-01","Chivas USA",0,"Philadelphia Union",3,2.8685,3.1822,2.3841,3.3,3.45,2.62,"Pinnacle Sports","Pinnacle Sports","DOXXbet",27,27,27
"405409",778588,"USA: MLS","2014-06-01","Chicago Fire",1,"Los Angeles Galaxy",1,3.2682,3.3168,2.1039,3.75,3.6,2.3,"Pinnacle Sports","William Hill","Interwetten",28,28,28
"405478",778666,"USA: MLS","2014-06-02","Colorado Rapids",3,"Houston Dynamo",0,1.6886,3.5111,4.8918,1.8,3.76,5.96,"Betway","Pinnacle Sports","Pinnacle Sports",28,28,28
"405479",778667,"USA: MLS","2014-06-02","Portland Timbers",3,"Vancouver Whitecaps",4,2.3543,3.2425,2.8693,2.63,3.5,3.5,"Pinnacle Sports","William Hill","Paddy Power",28,28,28
"405648",778925,"USA: MLS","2014-06-05","Columbus Crew",1,"Real Salt Lake",1,1.8296,3.4679,4.0618,2.1,3.9,5,"Betway","Pinnacle Sports","BetVictor",28,28,28
"405649",778926,"USA: MLS","2014-06-05","Colorado Rapids",0,"Chicago Fire",0,1.8289,3.4129,4.0729,1.95,3.75,4.35,"SBOBET","BetVictor","10Bet",28,28,28
"405873",779244,"USA: MLS","2014-06-07","Houston Dynamo",0,"Sporting Kansas City",2,2.9607,3.0996,2.3811,3.31,3.25,2.55,"Pinnacle Sports","Betway","Betsson",28,28,28
"405874",779245,"USA: MLS","2014-06-07","Toronto FC",1,"San Jose Earthquakes",0,1.9518,3.2871,3.75,2.07,3.5,4.2,"188BET","William Hill","Pinnacle Sports",28,28,28
"406036",779510,"USA: MLS","2014-06-08","DC United",0,"Columbus Crew",0,2.4371,3.2171,2.76,2.7,3.43,3.3,"BetVictor","Pinnacle Sports","Interwetten",28,28,28
"406037",779511,"USA: MLS","2014-06-08","Philadelphia Union",3,"Vancouver Whitecaps",3,2.2961,3.2232,2.9604,2.4,3.51,3.25,"888sport","Pinnacle Sports","Pinnacle Sports",28,28,28
"406038",779512,"USA: MLS","2014-06-08","Chicago Fire",2,"Seattle Sounders",3,2.3089,3.26,2.9236,2.6,3.48,3.28,"Interwetten","Pinnacle Sports","Pinnacle Sports",28,28,28
"406039",779513,"USA: MLS","2014-06-08","FC Dallas",3,"Colorado Rapids",2,2.1843,3.2729,3.1221,2.3,3.5,3.33,"Tipico","Pinnacle Sports","Pinnacle Sports",28,28,28
"406040",779514,"USA: MLS","2014-06-08","Real Salt Lake",1,"Portland Timbers",3,1.9871,3.3507,3.55,2.11,3.6,3.8,"12BET","Pinnacle Sports","Interwetten",28,28,28
"406041",779515,"USA: MLS","2014-06-08","New England Revoluti",0,"New York Red Bulls",2,1.8489,3.4511,3.9464,2,3.75,4.58,"12BET","William Hill","DOXXbet",28,28,28
"406149",779643,"USA: MLS","2014-06-09","Los Angeles Galaxy",1,"Chivas USA",1,1.3861,4.4436,7.4061,1.48,5,10,"Pinnacle Sports","Interwetten","Interwetten",28,28,28
"406267",779849,"USA: MLS","2014-06-12","Montreal Impact",2,"DC United",4,1.9407,3.3756,3.6819,2.2,3.87,4.2,"Interwetten","Pinnacle Sports","BetVictor",27,27,27
"406268",779850,"USA: MLS","2014-06-12","Portland Timbers",2,"FC Dallas",2,1.8293,3.5344,3.9104,1.95,3.83,4.38,"William Hill","Pinnacle Sports","Pinnacle Sports",27,27,27
"407229",781245,"USA: MLS","2014-06-26","Vancouver Whitecaps",0,"Montreal Impact",0,1.5711,3.9552,5.1778,1.7,4.5,5.98,"Interwetten","Pinnacle Sports","Pinnacle Sports",27,27,27
"407422",781494,"USA: MLS","2014-06-28","New York Red Bulls",2,"Toronto FC",2,1.77,3.5663,4.213,1.85,3.96,4.69,"Betway","Pinnacle Sports","Pinnacle Sports",27,27,27
"407423",781495,"USA: MLS","2014-06-28","Portland Timbers",0,"Sporting Kansas City",1,2.1696,3.2526,3.1704,2.3,3.47,3.36,"BetVictor","Pinnacle Sports","Pinnacle Sports",27,27,27
"407569",781686,"USA: MLS","2014-06-29","DC United",0,"Seattle Sounders",1,2.5548,3.2541,2.6141,2.8,3.5,2.8,"BetVictor","Sportingbet","Interwetten",27,27,27
"407570",781687,"USA: MLS","2014-06-29","New England Revoluti",1,"Philadelphia Union",3,1.8407,3.447,4.0007,1.91,3.75,4.51,"Betsson","Pinnacle Sports","Pinnacle Sports",27,27,27
"407571",781688,"USA: MLS","2014-06-29","Colorado Rapids",2,"Vancouver Whitecaps",0,2.0411,3.3337,3.4244,2.15,3.6,3.75,"BetVictor","BetVictor","Coral",27,27,27
"407572",781689,"USA: MLS","2014-06-29","Chivas USA",1,"Real Salt Lake",0,2.9189,3.2533,2.3033,3.1,3.54,2.39,"BetVictor","Pinnacle Sports","Pinnacle Sports",27,27,27
"407573",781690,"USA: MLS","2014-06-29","San Jose Earthquakes",0,"Los Angeles Galaxy",1,3.3819,3.2248,2.0937,3.81,3.35,2.2,"Pinnacle Sports","888sport","Interwetten",27,27,27
"407574",781691,"USA: MLS","2014-06-29","Columbus Crew",0,"FC Dallas",0,1.9861,3.3496,3.5591,2.12,3.61,3.84,"SBOBET","Pinnacle Sports","Pinnacle Sports",23,23,23
"407605",781731,"USA: MLS","2014-06-30","Montreal Impact",3,"Houston Dynamo",0,1.9144,3.4267,3.6989,2.01,3.73,4.1,"Betsson","Pinnacle Sports","BetVictor",27,27,27
"407788",781935,"USA: MLS","2014-07-03","Chicago Fire",1,"Toronto FC",1,2.1548,3.3122,3.1833,2.26,3.63,3.5,"Betsson","Pinnacle Sports","BetVictor",27,27,27
"407789",781936,"USA: MLS","2014-07-03","San Jose Earthquakes",0,"Chivas USA",1,1.9511,3.1896,3.9533,2.1,3.5,4.5,"BetVictor","Coral","Coral",27,27,27
"407947",782136,"USA: MLS","2014-07-05","Houston Dynamo",2,"New York Red Bulls",2,2.795,3.285,2.3796,3.1,3.57,2.6,"bet365","Pinnacle Sports","Interwetten",28,28,28
"407948",782137,"USA: MLS","2014-07-05","FC Dallas",2,"Philadelphia Union",1,2.085,3.3457,3.2704,2.3,3.62,3.7,"BetVictor","Pinnacle Sports","Interwetten",28,28,28
"407949",782138,"USA: MLS","2014-07-05","Colorado Rapids",1,"Columbus Crew",1,1.8025,3.4493,4.1964,1.86,3.77,4.75,"Betsson","Pinnacle Sports","Titanbet",28,28,28
"407950",782139,"USA: MLS","2014-07-05","Real Salt Lake",2,"New England Revoluti",1,2.1539,3.3243,3.1632,2.4,3.6,3.6,"BetVictor","BetVictor","Unibet",28,28,28
"407951",782140,"USA: MLS","2014-07-05","Los Angeles Galaxy",2,"Portland Timbers",2,1.5993,3.8168,5.1061,1.66,4.16,5.75,"SBOBET","Pinnacle Sports","Pinnacle Sports",28,28,28
"408121",782353,"USA: MLS","2014-07-06","Toronto FC",1,"DC United",2,1.9229,3.3671,3.7275,2.06,3.5,4.06,"12BET","Betway","Pinnacle Sports",28,28,28
"408122",782354,"USA: MLS","2014-07-06","Vancouver Whitecaps",1,"Seattle Sounders",0,2.4968,3.3079,2.6525,2.82,3.71,3.17,"12BET","Pinnacle Sports","DOXXbet",28,28,28
"408123",782355,"USA: MLS","2014-07-06","Chivas USA",1,"Montreal Impact",0,2.4829,3.2561,2.675,2.63,3.4,2.85,"bet365","Pinnacle Sports","Pinnacle Sports",28,28,28
"408124",782356,"USA: MLS","2014-07-06","Sporting Kansas City",1,"Chicago Fire",1,1.7221,3.5496,4.5075,1.84,3.78,5,"188BET","Pinnacle Sports","Coral",28,28,28
"408654",783007,"USA: MLS","2014-07-12","San Jose Earthquakes",1,"DC United",2,1.9939,3.3261,3.5532,2.1,3.58,4,"Betway","Pinnacle Sports","BetVictor",28,28,28
"408840",783236,"USA: MLS","2014-07-13","New York Red Bulls",4,"Columbus Crew",1,1.8104,3.5875,3.9961,1.92,3.98,4.37,"188BET","Pinnacle Sports","DOXXbet",28,28,28
"408841",783237,"USA: MLS","2014-07-13","Philadelphia Union",3,"Colorado Rapids",3,2.1489,3.3093,3.1629,2.25,3.54,3.4,"12BET","Pinnacle Sports","Coral",28,28,28
"408842",783238,"USA: MLS","2014-07-13","Toronto FC",4,"Houston Dynamo",2,1.735,3.5093,4.5157,1.81,3.68,5,"Pinnacle Sports","Pinnacle Sports","BetVictor",28,28,28
"408843",783239,"USA: MLS","2014-07-13","Montreal Impact",1,"Sporting Kansas City",2,2.9129,3.1775,2.3454,3.2,3.3,2.5,"bet365","BetVictor","Interwetten",28,28,28
"408844",783240,"USA: MLS","2014-07-13","New England Revoluti",0,"Chicago Fire",1,1.9218,3.3925,3.7389,2.04,3.75,4,"SBOBET","William Hill","Coral",28,28,28
"408845",783241,"USA: MLS","2014-07-13","Vancouver Whitecaps",1,"Chivas USA",3,1.6579,3.6439,4.8682,1.76,4,5.5,"SBOBET","William Hill","Tipico",28,28,28
"408846",783242,"USA: MLS","2014-07-13","Los Angeles Galaxy",1,"Real Salt Lake",0,1.7279,3.6232,4.4221,1.89,4,5.35,"SBOBET","Betway","DOXXbet",28,28,28
"408886",783295,"USA: MLS","2014-07-14","Seattle Sounders",2,"Portland Timbers",0,1.6821,3.6289,4.7104,1.79,3.9,5,"SBOBET","888sport","888sport",28,28,28
"409152",783622,"USA: MLS","2014-07-17","Philadelphia Union",3,"New York Red Bulls",1,2.5715,3.3352,2.5396,2.73,3.75,2.7,"Pinnacle Sports","William Hill","Betway",27,27,27
"409153",783623,"USA: MLS","2014-07-17","Columbus Crew",1,"Sporting Kansas City",2,2.8041,3.1204,2.4659,3,3.28,2.7,"Betsson","Pinnacle Sports","BetVictor",27,27,27
"409154",783624,"USA: MLS","2014-07-17","Toronto FC",1,"Vancouver Whitecaps",1,1.9956,3.3489,3.5152,2.1,3.6,3.97,"Coral","BetVictor","Pinnacle Sports",27,27,27
"409155",783625,"USA: MLS","2014-07-17","Los Angeles Galaxy",5,"New England Revoluti",1,1.5896,3.8126,5.1833,1.65,4.09,6,"William Hill","Pinnacle Sports","bet365",27,27,27
"409470",783991,"USA: MLS","2014-07-19","Portland Timbers",2,"Colorado Rapids",1,1.9278,3.4081,3.6411,2.04,3.84,3.86,"Pinnacle Sports","Pinnacle Sports","ComeOn",27,27,27
"409732",784333,"USA: MLS","2014-07-20","Sporting Kansas City",2,"Los Angeles Galaxy",1,2.2678,3.1704,3.0541,2.47,3.4,3.4,"Pinnacle Sports","Coral","Coral",27,27,27
"409733",784334,"USA: MLS","2014-07-20","New York Red Bulls",1,"San Jose Earthquakes",1,1.6615,3.7067,4.6993,1.73,4.15,5.2,"Paddy Power","Pinnacle Sports","BetVictor",27,27,27
"409734",784335,"USA: MLS","2014-07-20","Columbus Crew",2,"Montreal Impact",1,1.843,3.4185,4.0078,1.91,3.78,4.4,"William Hill","Pinnacle Sports","BetVictor",27,27,27
"409735",784336,"USA: MLS","2014-07-20","Chicago Fire",1,"Philadelphia Union",1,1.9826,3.363,3.5389,2.1,3.62,4.14,"Coral","Pinnacle Sports","Pinnacle Sports",27,27,27
"409736",784337,"USA: MLS","2014-07-20","FC Dallas",2,"New England Revoluti",0,1.9852,3.3407,3.5759,2.05,3.69,3.8,"888sport","Pinnacle Sports","BetVictor",27,27,27
"409737",784338,"USA: MLS","2014-07-20","Houston Dynamo",2,"Toronto FC",2,2.4007,3.2311,2.7926,2.5,3.52,3,"188BET","Pinnacle Sports","BetVictor",27,27,27
"409738",784339,"USA: MLS","2014-07-20","Real Salt Lake",1,"Vancouver Whitecaps",1,1.8841,3.36,3.9526,2.02,3.6,4.26,"188BET","BetVictor","Pinnacle Sports",27,27,27
"409800",784410,"USA: MLS","2014-07-21","DC United",3,"Chivas USA",1,1.8126,3.4107,4.1826,1.91,3.75,4.91,"Coral","bet365","Pinnacle Sports",27,27,27
"410070",784713,"USA: MLS","2014-07-24","San Jose Earthquakes",5,"Chicago Fire",1,2.153,3.2644,3.1848,2.27,3.58,3.4,"Pinnacle Sports","Pinnacle Sports","BetVictor",27,27,27
"410176",784826,"USA: MLS","2014-07-25","Real Salt Lake",3,"Montreal Impact",1,1.633,3.7115,4.9263,1.7,4.17,5.4,"BetVictor","Pinnacle Sports","BetVictor",27,27,27
"410472",785192,"USA: MLS","2014-07-26","Colorado Rapids",3,"Chivas USA",0,1.6293,3.7174,4.9248,1.7,4.06,5.8,"BetVictor","Pinnacle Sports","Pinnacle Sports",27,27,27
"410749",785623,"USA: MLS","2014-07-27","Toronto FC",1,"Sporting Kansas City",2,2.8752,3.23,2.3385,3.04,3.49,2.45,"Pinnacle Sports","Pinnacle Sports","BetVictor",27,27,27
"410750",785624,"USA: MLS","2014-07-27","New England Revoluti",1,"Columbus Crew",2,2.1544,3.2333,3.2104,2.38,3.4,3.5,"BetVictor","888sport","Betway",27,27,27
"410751",785625,"USA: MLS","2014-07-27","Vancouver Whitecaps",2,"FC Dallas",2,2.0352,3.3081,3.4285,2.18,3.5,3.75,"12BET","bet365","Coral",27,27,27
